timestamp;bx;by;bz;ax;ay;az;gx;gy;gz;pressure;x;y;floor;poi_type;description;magnetic_magnitude;step_count;heading
1751659263299;5.87;-9.90;-21.49;-0.51;1.45;10.08;-0.00;0.02;0.01;;149.00;332.00;1;;;24.38;9;300.7
1751659263399;5.87;-9.90;-21.49;-0.53;1.51;10.05;-0.02;0.03;0.03;;149.00;332.00;1;;;24.38;9;300.7
1751659263499;7.14;-9.53;-21.36;-0.53;1.51;10.05;-0.02;0.03;0.03;;149.00;332.00;1;;;24.45;9;306.9
1751659263599;7.14;-9.53;-21.36;-0.54;1.48;10.05;0.03;0.02;0.01;;149.00;332.00;1;;;24.45;9;306.9
1751659263699;8.42;-9.38;-21.41;-0.54;1.48;10.05;0.03;0.02;0.01;;149.00;332.00;1;;;24.84;9;311.9
1751659263799;8.42;-9.38;-21.41;-0.53;1.54;10.01;0.01;-0.01;-0.01;;149.00;332.00;1;;;24.84;9;311.9
1751659263899;9.32;-9.45;-21.43;-0.53;1.54;10.01;0.01;-0.01;-0.01;;149.00;332.00;1;;;25.21;9;314.6
1751659263999;9.32;-9.45;-21.43;-0.56;1.52;9.90;0.00;0.03;-0.02;;149.00;332.00;1;;;25.21;9;314.6
1751659264099;9.68;-9.38;-21.23;-0.56;1.52;9.90;0.00;0.03;-0.02;;149.00;332.00;1;;;25.14;9;315.9
1751659264199;9.68;-9.38;-21.23;-0.52;1.48;10.23;-0.02;-0.18;-0.02;;149.00;332.00;1;;;25.14;9;315.9
1751659264299;9.69;-9.36;-21.21;-0.52;1.48;10.23;-0.02;-0.18;-0.02;;149.00;332.00;1;;;25.12;9;316.0
1751659264399;9.69;-9.36;-21.21;-0.37;1.43;9.96;-0.07;0.03;-0.03;;149.00;332.00;1;;;25.12;9;316.0
1751659264501;9.56;-9.41;-21.24;-0.37;1.43;9.96;-0.07;0.03;-0.03;;149.00;332.00;1;;;25.13;9;315.5
1751659264600;9.56;-9.41;-21.24;-0.28;1.33;9.93;-0.20;-0.16;0.01;;149.00;332.00;1;;;25.13;9;315.5
1751659264700;9.38;-9.39;-21.39;-0.28;1.33;9.93;-0.20;-0.16;0.01;;149.00;332.00;1;;;25.18;9;314.9
1751659264799;9.38;-9.39;-21.39;0.13;0.82;10.28;0.01;-0.03;-0.05;;149.00;332.00;1;;;25.18;9;314.9
1751659264898;9.06;-9.32;-21.58;0.13;0.82;10.28;0.01;-0.03;-0.05;;149.00;332.00;1;;;25.19;9;314.2
1751659264999;9.06;-9.32;-21.58;-0.11;0.97;10.26;-0.00;0.01;-0.02;;189.00;277.00;1;;;25.19;9;314.2
1751659265099;8.96;-9.13;-21.86;-0.11;0.97;10.26;-0.00;0.01;-0.02;;189.00;277.00;1;;;25.33;9;314.5
1751659265199;8.96;-9.13;-21.86;0.09;1.09;9.78;0.07;0.02;-0.01;;189.00;277.00;1;;;25.33;9;314.5
1751659265299;8.81;-9.08;-21.98;0.09;1.09;9.78;0.07;0.02;-0.01;;189.00;277.00;1;;;25.36;9;314.2
1751659265399;8.81;-9.08;-21.98;-0.11;1.07;10.26;0.02;0.08;-0.00;;189.00;277.00;1;;;25.36;9;314.2
1751659265499;8.70;-8.91;-22.07;-0.11;1.07;10.26;0.02;0.08;-0.00;;189.00;277.00;1;;;25.34;9;314.3
1751659265599;8.70;-8.91;-22.07;-0.25;1.17;10.11;0.04;-0.01;-0.02;;189.00;277.00;1;;;25.34;9;314.3
1751659265700;8.51;-8.93;-22.22;-0.25;1.17;10.11;0.04;-0.01;-0.02;;189.00;277.00;1;;;25.41;9;313.6
1751659265799;8.51;-8.93;-22.22;-0.14;1.19;9.98;0.00;0.07;-0.00;;189.00;277.00;1;;;25.41;9;313.6
1751659265900;8.48;-8.98;-22.28;-0.14;1.19;9.98;0.00;0.07;-0.00;;189.00;277.00;1;;;25.47;9;313.3
1751659265999;8.48;-8.98;-22.28;-0.18;1.24;10.24;-0.03;-0.16;0.00;;189.00;277.00;1;;;25.47;9;313.3
1751659266099;8.49;-9.02;-22.43;-0.18;1.24;10.24;-0.03;-0.16;0.00;;189.00;277.00;1;;;25.62;9;313.3
1751659266199;8.49;-9.02;-22.43;-0.00;1.00;9.99;0.04;0.03;-0.11;;189.00;277.00;1;;;25.62;9;313.3
1751659266300;8.44;-9.15;-22.35;-0.00;1.00;9.99;0.04;0.03;-0.11;;189.00;277.00;1;;;25.58;9;312.7
1751659266400;8.44;-9.15;-22.35;-0.29;1.40;10.14;-0.00;-0.04;-0.09;;189.00;277.00;1;;;25.58;9;312.7
1751659266499;8.57;-9.30;-22.26;-0.29;1.40;10.14;-0.00;-0.04;-0.09;;189.00;277.00;1;;;25.60;9;312.7
1751659266600;8.57;-9.30;-22.26;0.10;1.35;10.04;-0.09;-0.05;0.05;;189.00;277.00;1;;;25.60;9;312.7
1751659266699;8.51;-9.47;-22.13;0.10;1.35;10.04;-0.09;-0.05;0.05;;189.00;277.00;1;;;25.53;9;312.0
1751659266799;8.51;-9.47;-22.13;0.26;0.86;10.29;0.03;0.03;0.08;;189.00;277.00;1;;;25.53;9;312.0
1751659266901;8.53;-9.58;-22.24;0.26;0.86;10.29;0.03;0.03;0.08;;189.00;277.00;1;;;25.67;9;311.7
1751659266999;8.53;-9.58;-22.24;-0.10;1.30;9.94;0.02;-0.02;-0.08;;189.00;277.00;1;;;25.67;9;311.7
1751659267099;8.64;-9.77;-22.33;-0.10;1.30;9.94;0.02;-0.02;-0.08;;189.00;277.00;1;;;25.86;9;311.5
1751659267199;8.64;-9.77;-22.33;-0.03;1.00;10.17;-0.07;0.03;-0.04;;189.00;277.00;1;;;25.86;9;311.5
1751659267300;8.85;-9.75;-22.46;-0.03;1.00;10.17;-0.07;0.03;-0.04;;189.00;277.00;1;;;26.04;9;312.2
1751659267399;8.85;-9.75;-22.46;0.02;1.12;10.13;-0.07;0.03;-0.04;;189.00;277.00;1;;;26.04;9;312.2
1751659267499;9.02;-9.68;-22.56;0.02;1.12;10.13;0.04;-0.01;-0.00;;189.00;277.00;1;;;26.15;9;313.0
1751659267599;9.02;-9.68;-22.56;-0.06;0.95;10.06;0.04;-0.01;-0.00;;189.00;277.00;1;;;26.15;9;313.0
1751659267698;9.38;-9.64;-22.58;-0.06;0.95;10.06;-0.04;0.07;0.03;;189.00;277.00;1;;;26.28;9;314.2
1751659267799;9.38;-9.64;-22.58;-0.13;0.99;10.06;-0.04;0.07;0.03;;189.00;277.00;1;;;26.28;9;314.2
1751659267899;9.81;-9.58;-22.71;-0.13;0.99;10.06;0.01;0.01;0.06;;189.00;277.00;1;;;26.52;9;315.7
1751659267999;9.81;-9.58;-22.71;-0.13;0.99;10.06;0.01;0.01;0.06;;189.00;277.00;1;;;26.52;9;315.7
1751659268099;10.05;-9.56;-22.78;-0.17;1.10;10.05;-0.02;-0.01;0.14;;189.00;277.00;1;;;26.67;9;316.4
1751659268199;10.05;-9.56;-22.78;-0.17;1.10;10.05;-0.02;-0.01;0.14;;189.00;277.00;1;;;26.67;9;316.4
1751659268299;10.29;-9.54;-22.80;0.12;0.93;10.19;-0.03;-0.14;0.10;;189.00;277.00;1;;;26.77;9;317.2
1751659268399;10.29;-9.54;-22.80;0.12;0.93;10.19;-0.03;-0.14;0.10;;189.00;277.00;1;;;26.77;9;317.2
1751659268498;10.44;-9.47;-22.76;0.14;0.91;10.12;0.02;-0.02;0.11;;189.00;277.00;1;;;26.77;9;317.8
1751659268599;10.44;-9.47;-22.76;0.14;0.91;10.12;0.02;-0.02;0.11;;189.00;277.00;1;;;26.77;9;317.8
1751659268699;10.52;-9.36;-22.69;0.31;0.89;10.14;-0.01;0.05;0.04;;189.00;277.00;1;;;26.70;9;318.3
1751659268800;10.52;-9.36;-22.69;0.31;0.89;10.14;-0.01;0.05;0.04;;189.00;277.00;1;;;26.70;9;318.3
1751659268899;10.50;-9.28;-22.59;0.15;0.90;10.08;-0.03;0.03;0.02;;189.00;277.00;1;;;26.59;9;318.5
1751659269000;10.50;-9.28;-22.59;0.15;0.90;10.08;-0.03;0.03;0.02;;189.00;277.00;1;;;26.59;9;318.5
1751659269099;10.56;-9.21;-22.52;-0.02;0.93;10.12;0.00;0.04;-0.00;;189.00;277.00;1;;;26.52;9;318.9
1751659269199;10.56;-9.21;-22.52;-0.02;0.93;10.12;0.00;0.04;-0.00;;189.00;277.00;1;;;26.52;9;318.9
1751659269301;10.43;-9.17;-22.39;-0.02;0.90;10.20;0.01;0.01;0.00;;189.00;277.00;1;;;26.34;9;318.7
1751659269400;10.43;-9.17;-22.39;-0.02;0.90;10.20;0.01;0.01;0.00;;189.00;277.00;1;;;26.34;9;318.7
1751659269499;10.28;-9.15;-22.26;-0.03;0.93;10.05;0.02;0.01;0.01;;189.00;277.00;1;;;26.17;9;318.3
1751659269600;10.28;-9.15;-22.26;-0.03;0.93;10.05;0.02;0.01;0.01;;189.00;277.00;1;;;26.17;9;318.3
1751659269699;10.11;-9.09;-22.20;-0.01;0.95;10.17;0.01;0.00;0.02;;189.00;277.00;1;;;26.03;9;318.0
1751659269799;10.11;-9.09;-22.20;-0.01;0.95;10.17;0.01;0.00;0.02;;189.00;277.00;1;;;26.03;9;318.0
1751659269899;10.07;-9.13;-22.13;0.05;0.96;10.11;0.00;-0.01;0.03;;189.00;277.00;1;;;25.97;9;317.8
1751659269999;10.07;-9.13;-22.13;0.05;0.96;10.11;0.00;-0.01;0.03;;189.00;277.00;1;;;25.97;9;317.8
1751659270100;10.01;-9.17;-22.01;0.03;0.97;10.12;-0.01;-0.01;0.01;;189.00;277.00;1;;;25.86;9;317.5
1751659270199;10.01;-9.17;-22.01;0.03;0.97;10.12;-0.01;-0.01;0.01;;189.00;277.00;1;;;25.86;9;317.5
1751659270300;10.07;-9.17;-22.09;0.04;0.97;10.11;-0.00;0.00;0.01;;189.00;277.00;1;;;25.95;9;317.7
1751659270400;10.07;-9.17;-22.09;0.04;0.97;10.11;-0.00;0.00;0.01;;189.00;277.00;1;;;25.95;9;317.7
1751659270499;10.01;-9.23;-22.05;0.04;0.97;10.10;0.01;-0.01;0.00;;189.00;277.00;1;;;25.91;9;317.3
1751659270599;10.01;-9.23;-22.05;0.04;0.97;10.10;0.01;-0.01;0.00;;189.00;277.00;1;;;25.91;9;317.3
1751659270699;9.84;-9.34;-22.03;0.05;0.93;10.12;-0.04;0.00;-0.00;;189.00;277.00;1;;;25.87;9;316.5
1751659270799;9.84;-9.34;-22.03;0.05;0.93;10.12;-0.04;0.00;-0.00;;189.00;277.00;1;;;25.87;9;316.5
1751659270899;9.73;-9.36;-22.05;0.03;0.87;10.15;-0.02;-0.01;-0.01;;189.00;277.00;1;;;25.85;9;316.1
1751659271000;9.73;-9.36;-22.05;0.03;0.87;10.15;-0.02;-0.01;-0.01;;189.00;277.00;1;;;25.85;9;316.1
1751659271099;9.68;-9.34;-22.13;0.04;0.85;10.13;0.01;0.01;-0.02;;189.00;277.00;1;;;25.89;9;316.0
1751659271199;9.68;-9.34;-22.13;0.04;0.85;10.13;0.01;0.01;-0.02;;189.00;277.00;1;;;25.89;9;316.0
1751659271299;9.71;-9.32;-22.13;0.01;0.86;10.14;-0.01;0.01;-0.00;;189.00;277.00;1;;;25.90;9;316.2
1751659271399;9.71;-9.32;-22.13;0.01;0.86;10.14;-0.01;0.01;-0.00;;189.00;277.00;1;;;25.90;9;316.2
1751659271499;9.69;-9.28;-22.05;-0.01;0.85;10.07;-0.04;0.00;-0.01;;189.00;277.00;1;;;25.81;9;316.2
1751659271600;9.69;-9.28;-22.05;-0.01;0.85;10.07;-0.04;0.00;-0.01;;189.00;277.00;1;;;25.81;9;316.2
1751659271699;9.79;-9.17;-21.98;0.01;0.77;10.20;0.00;-0.00;-0.01;;189.00;277.00;1;;;25.74;9;316.9
1751659271799;9.79;-9.17;-21.98;0.01;0.77;10.20;0.00;-0.00;-0.01;;189.00;277.00;1;;;25.74;9;316.9
1751659271900;9.75;-9.15;-21.88;-0.02;0.79;10.10;0.00;-0.00;0.01;;189.00;277.00;1;;;25.64;9;316.8
1751659272000;9.75;-9.15;-21.88;-0.02;0.79;10.10;0.00;-0.00;0.01;;189.00;277.00;1;;;25.64;9;316.8
1751659272099;9.86;-9.08;-21.94;0.02;0.78;10.13;-0.01;-0.01;0.01;;189.00;277.00;1;;;25.71;9;317.4
1751659272199;9.86;-9.08;-21.94;0.02;0.78;10.13;-0.01;-0.01;0.01;;189.00;277.00;1;;;25.71;9;317.4
1751659272299;9.90;-8.96;-21.92;0.05;0.77;10.14;0.00;-0.01;0.01;;189.00;277.00;1;;;25.67;9;317.8
1751659272400;9.90;-8.96;-21.92;0.05;0.77;10.14;0.00;-0.01;0.01;;189.00;277.00;1;;;25.67;9;317.8
1751659272500;9.86;-8.93;-21.98;0.06;0.77;10.15;-0.00;-0.01;0.01;;189.00;277.00;1;;;25.69;9;317.9
1751659272599;9.86;-8.93;-21.98;0.06;0.77;10.15;-0.00;-0.01;0.01;;189.00;277.00;1;;;25.69;9;317.9
1751659272701;9.84;-8.96;-22.03;0.08;0.79;10.10;0.01;-0.01;0.02;;189.00;277.00;1;;;25.74;9;317.7
1751659272799;9.84;-8.96;-22.03;0.08;0.79;10.10;0.01;-0.01;0.02;;189.00;277.00;1;;;25.74;9;317.7
1751659272899;9.77;-9.00;-22.01;0.11;0.78;10.16;-0.00;-0.01;0.02;;189.00;277.00;1;;;25.71;9;317.3
1751659272998;9.77;-9.00;-22.01;0.11;0.78;10.16;-0.00;-0.01;0.02;;189.00;277.00;1;;;25.71;9;317.3
1751659273099;9.77;-8.96;-22.14;0.14;0.79;10.13;0.01;-0.00;0.01;;189.00;277.00;1;;;25.81;9;317.5
1751659273200;9.77;-8.96;-22.14;0.14;0.79;10.13;0.01;-0.00;0.01;;189.00;277.00;1;;;25.81;9;317.5
1751659273299;9.69;-8.96;-22.29;0.18;0.78;10.18;-0.04;-0.08;0.03;;189.00;277.00;1;;;25.91;9;317.2
1751659273401;9.69;-8.96;-22.29;0.18;0.78;10.18;-0.04;-0.08;0.03;;189.00;277.00;1;;;25.91;9;317.2
1751659273499;9.56;-8.94;-22.31;0.19;0.75;10.09;0.00;0.06;0.02;;189.00;277.00;1;;;25.87;9;316.9
1751659273600;9.56;-8.94;-22.31;0.19;0.75;10.09;0.00;0.06;0.02;;189.00;277.00;1;;;25.87;9;316.9
1751659273700;9.38;-9.00;-22.29;0.15;0.76;10.13;0.01;0.00;0.02;;189.00;277.00;1;;;25.81;9;316.2
1751659273799;9.38;-9.00;-22.29;0.15;0.76;10.13;0.01;0.00;0.02;;189.00;277.00;1;;;25.81;9;316.2
1751659273899;9.32;-9.02;-22.44;0.21;0.76;10.16;0.01;-0.01;0.00;;189.00;277.00;1;;;25.92;9;315.9
1751659273999;9.32;-9.02;-22.44;0.21;0.76;10.16;0.01;-0.01;0.00;;189.00;277.00;1;;;25.92;9;315.9
1751659274098;9.28;-9.09;-22.46;0.21;0.79;10.17;0.01;-0.01;-0.02;;189.00;277.00;1;;;25.95;9;315.6
1751659274200;9.28;-9.09;-22.46;0.21;0.79;10.17;0.01;-0.01;-0.02;;189.00;277.00;1;;;25.95;9;315.6
1751659274306;9.23;-9.19;-22.44;0.14;0.84;10.12;0.01;0.01;-0.01;;189.00;277.00;1;;;25.95;9;315.1
1751659274398;9.23;-9.19;-22.44;0.14;0.84;10.12;0.01;0.01;-0.01;;189.00;277.00;1;;;25.95;9;315.1
1751659274499;9.38;-9.17;-22.69;0.17;0.82;10.09;0.02;0.01;-0.02;;189.00;277.00;1;;;26.20;9;315.6
1751659274599;9.38;-9.17;-22.69;0.17;0.82;10.09;0.02;0.01;-0.02;;189.00;277.00;1;;;26.20;9;315.6
1751659274699;9.41;-9.23;-22.76;0.17;0.79;10.07;0.02;0.01;-0.02;;189.00;277.00;1;;;26.30;9;315.6
1751659274799;9.41;-9.23;-22.76;0.17;0.79;10.07;0.10;0.10;-0.06;;189.00;277.00;1;;;26.30;9;315.6
1751659274899;9.51;-9.34;-22.69;-0.19;1.09;10.12;0.10;0.10;-0.06;;189.00;277.00;1;;;26.31;9;315.5
1751659275001;9.51;-9.34;-22.69;-0.19;1.09;10.12;0.02;0.10;-0.16;;189.00;277.00;1;;;26.31;9;315.5
1751659275099;9.75;-9.36;-22.67;-0.45;1.14;9.95;0.02;0.10;-0.16;;189.00;277.00;1;;;26.39;9;316.2
1751659275199;9.75;-9.36;-22.67;-0.45;1.14;9.95;-0.01;0.04;-0.04;;189.00;277.00;1;;;26.39;9;316.2
1751659275299;10.07;-9.32;-22.67;-0.45;1.14;9.95;-0.01;0.04;-0.04;;189.00;277.00;1;;;26.50;9;317.2
1751659275399;10.07;-9.32;-22.67;-0.34;1.02;10.27;-0.00;-0.08;0.07;;189.00;277.00;1;;;26.50;9;317.2
1751659275499;10.20;-9.39;-22.63;-0.34;1.02;10.27;-0.00;-0.08;0.07;;189.00;277.00;1;;;26.54;9;317.4
1751659275601;10.20;-9.39;-22.63;-0.12;0.98;10.15;-0.03;-0.04;0.04;;189.00;277.00;1;;;26.54;9;317.4
1751659275700;10.28;-9.43;-22.59;-0.12;0.98;10.15;-0.03;-0.04;0.04;;189.00;277.00;1;;;26.55;9;317.5
1751659275799;10.28;-9.43;-22.59;0.10;0.92;10.09;0.01;0.02;-0.01;;189.00;277.00;1;;;26.55;9;317.5
1751659275899;10.28;-9.41;-22.48;0.10;0.92;10.09;0.01;0.02;-0.01;;189.00;277.00;1;;;26.45;9;317.5
1751659275999;10.28;-9.41;-22.48;-0.25;1.09;10.10;0.03;0.07;-0.05;;189.00;277.00;1;;;26.45;9;317.5
1751659276100;10.20;-9.45;-22.24;-0.25;1.09;10.10;0.03;0.07;-0.05;;189.00;277.00;1;;;26.23;9;317.2
1751659276199;10.20;-9.45;-22.24;-0.50;1.17;10.18;-0.01;-0.01;-0.02;;189.00;277.00;1;;;26.23;9;317.2
1751659276299;10.16;-9.47;-22.07;-0.50;1.17;10.18;-0.01;-0.01;-0.02;;189.00;277.00;1;;;26.08;9;317.0
1751659276399;10.16;-9.47;-22.07;-0.28;1.03;10.03;-0.03;-0.07;0.08;;189.00;277.00;1;;;26.08;9;317.0
1751659276499;10.01;-9.45;-22.09;-0.28;1.03;10.03;-0.03;-0.07;0.08;;189.00;277.00;1;;;26.03;9;316.7
1751659276600;10.01;-9.45;-22.09;-0.01;0.96;10.11;-0.01;-0.06;0.04;;189.00;277.00;1;;;26.03;9;316.7
1751659276700;9.81;-9.43;-22.14;-0.01;0.96;10.11;-0.01;-0.06;0.04;;189.00;277.00;1;;;25.99;9;316.1
1751659276800;9.81;-9.43;-22.14;-0.02;1.05;10.14;0.01;-0.00;-0.02;;189.00;277.00;1;;;25.99;9;316.1
1751659276900;9.47;-9.54;-22.16;-0.02;1.05;10.14;0.01;-0.00;-0.02;;189.00;277.00;1;;;25.92;9;314.8
1751659277001;9.47;-9.54;-22.16;-0.03;1.07;10.11;0.03;-0.01;-0.01;;189.00;277.00;1;;;25.92;9;314.8
1751659277101;9.30;-9.62;-22.13;-0.03;1.07;10.11;0.03;-0.01;-0.01;;189.00;277.00;1;;;25.86;9;314.0
1751659277199;9.30;-9.62;-22.13;0.01;1.10;10.07;-0.00;0.00;-0.01;;189.00;277.00;1;;;25.86;9;314.0
1751659277299;9.30;-9.66;-22.16;0.01;1.10;10.07;-0.00;0.00;-0.01;;189.00;277.00;1;;;25.90;9;313.9
1751659277401;9.30;-9.66;-22.16;-0.10;1.16;10.09;0.03;0.05;-0.01;;189.00;277.00;1;;;25.90;9;313.9
1751659277499;9.30;-9.71;-22.16;-0.10;1.16;10.09;0.03;0.05;-0.01;;189.00;277.00;1;;;25.92;9;313.8
1751659277600;9.30;-9.71;-22.16;-0.18;1.09;10.21;0.04;0.09;-0.03;;189.00;277.00;1;;;25.92;9;313.8
1751659277700;9.28;-9.79;-22.13;-0.18;1.09;10.21;0.04;0.09;-0.03;;189.00;277.00;1;;;25.91;9;313.5
1751659277799;9.28;-9.79;-22.13;-0.21;1.34;9.92;0.08;-0.03;0.00;;189.00;277.00;1;;;25.91;9;313.5
1751659277900;9.34;-9.98;-22.24;-0.21;1.34;9.92;0.08;-0.03;0.00;;189.00;277.00;1;;;26.10;9;313.1
1751659277999;9.34;-9.98;-22.24;-0.14;1.37;10.07;-0.01;-0.06;-0.03;;189.00;277.00;1;;;26.10;9;313.1
1751659278099;9.45;-10.11;-22.28;-0.14;1.37;10.07;-0.01;-0.06;-0.03;;189.00;277.00;1;;;26.22;9;313.1
1751659278199;9.45;-10.11;-22.28;-0.08;1.35;10.14;-0.00;-0.05;-0.03;;189.00;277.00;1;;;26.22;9;313.1
1751659278299;9.49;-10.37;-22.29;-0.08;1.35;10.14;-0.00;-0.05;-0.03;;189.00;277.00;1;;;26.35;9;312.5
1751659278400;9.49;-10.37;-22.29;-0.04;1.37;9.98;-0.01;-0.01;-0.00;;189.00;277.00;1;;;26.35;9;312.5
1751659278500;9.68;-10.52;-22.37;-0.04;1.37;9.98;-0.01;-0.01;-0.00;;189.00;277.00;1;;;26.54;9;312.6
1751659278601;9.68;-10.52;-22.37;-0.01;1.29;10.10;-0.03;0.00;-0.02;;189.00;277.00;1;;;26.54;9;312.6
1751659278699;9.77;-10.63;-22.39;-0.01;1.29;10.10;-0.03;0.00;-0.02;;189.00;277.00;1;;;26.64;9;312.6
1751659278799;9.77;-10.63;-22.39;-0.05;1.27;10.07;-0.02;-0.00;-0.01;;189.00;277.00;1;;;26.64;9;312.6
1751659278900;9.75;-10.74;-22.33;-0.05;1.27;10.07;-0.02;-0.00;-0.01;;189.00;277.00;1;;;26.63;9;312.2
1751659279001;9.75;-10.74;-22.33;-0.01;1.20;10.13;-0.01;-0.01;-0.01;;189.00;277.00;1;;;26.63;9;312.2
1751659279099;9.81;-10.82;-22.43;-0.01;1.20;10.13;-0.01;-0.01;-0.01;;189.00;277.00;1;;;26.76;9;312.2
1751659279199;9.81;-10.82;-22.43;0.01;1.20;10.13;0.01;-0.01;-0.03;;189.00;277.00;1;;;26.76;9;312.2
1751659279300;9.79;-10.93;-22.56;0.01;1.20;10.13;0.01;-0.01;-0.03;;189.00;277.00;1;;;26.91;9;311.8
1751659279401;9.79;-10.93;-22.56;0.03;1.24;10.04;0.00;-0.00;-0.02;;189.00;277.00;1;;;26.91;9;311.8
1751659279499;9.79;-10.95;-22.56;0.03;1.24;10.04;0.00;-0.00;-0.02;;189.00;277.00;1;;;26.92;9;311.8
1751659279599;9.79;-10.95;-22.56;0.07;1.16;10.04;-0.03;0.01;-0.07;;189.00;277.00;1;;;26.92;9;311.8
1751659279699;9.86;-10.91;-22.59;0.07;1.16;10.04;-0.03;0.01;-0.07;;189.00;277.00;1;;;26.96;9;312.1
1751659279801;9.86;-10.91;-22.59;-0.10;1.18;10.18;-0.01;-0.01;-0.04;;189.00;277.00;1;;;26.96;9;312.1
1751659279900;9.96;-10.88;-22.59;-0.10;1.18;10.18;-0.01;-0.01;-0.04;;189.00;277.00;1;;;26.98;9;312.5
1751659280001;9.96;-10.88;-22.59;-0.07;1.14;10.07;0.02;-0.00;0.00;;189.00;277.00;1;;;26.98;9;312.5
1751659280099;9.99;-10.89;-22.59;-0.07;1.14;10.07;0.02;-0.00;0.00;;189.00;277.00;1;;;27.00;9;312.5
1751659280200;9.99;-10.89;-22.59;0.05;1.11;10.07;-0.03;-0.00;0.01;;189.00;277.00;1;;;27.00;9;312.5
1751659280301;10.13;-10.86;-22.71;0.05;1.11;10.07;-0.03;-0.00;0.01;;189.00;277.00;1;;;27.13;9;313.0
1751659280401;10.13;-10.86;-22.71;0.00;1.13;10.10;0.00;-0.01;-0.00;;189.00;277.00;1;;;27.13;9;313.0
1751659280499;10.33;-10.89;-22.88;0.00;1.13;10.10;0.00;-0.01;-0.00;;189.00;277.00;1;;;27.36;9;313.5
1751659280600;10.33;-10.89;-22.88;-0.10;1.16;10.14;0.00;0.03;-0.03;;189.00;277.00;1;;;27.36;9;313.5
1751659280699;10.48;-10.93;-22.93;-0.10;1.16;10.14;0.00;0.03;-0.03;;189.00;277.00;1;;;27.48;9;313.8
1751659280799;10.48;-10.93;-22.93;-0.42;1.48;10.12;-0.00;-0.05;0.05;;189.00;277.00;1;;;27.48;9;313.8
1751659280900;10.65;-11.03;-23.06;-0.42;1.48;10.12;-0.00;-0.05;0.05;;189.00;277.00;1;;;27.69;9;314.0
1751659280999;10.65;-11.03;-23.06;-1.51;1.86;10.20;0.03;0.08;0.33;;189.00;277.00;1;;;27.69;9;314.0
1751659281099;10.78;-11.46;-23.36;-1.51;1.86;10.20;0.03;0.08;0.33;;189.00;277.00;1;;;28.17;9;313.3
1751659281199;10.78;-11.46;-23.36;-0.98;1.04;10.15;-0.34;0.16;0.36;;189.00;277.00;1;;;28.17;9;313.3
1751659281300;10.56;-12.34;-24.39;-0.98;1.04;10.15;-0.34;0.16;0.36;;189.00;277.00;1;;;29.30;9;310.6
1751659281399;10.56;-12.34;-24.39;-0.72;1.23;9.63;0.31;-0.05;0.30;;189.00;277.00;1;;;29.30;9;310.6
1751659281499;9.86;-13.67;-25.95;-0.72;1.23;9.63;0.31;-0.05;0.30;;189.00;277.00;1;;;30.94;9;305.8
1751659281599;9.86;-13.67;-25.95;-0.30;1.65;10.18;0.22;0.01;-0.11;;189.00;277.00;1;;;30.94;9;305.8
1751659281701;8.49;-15.39;-27.81;-0.30;1.65;10.18;0.22;0.01;-0.11;;189.00;277.00;1;;;32.90;9;298.9
1751659281799;8.49;-15.39;-27.81;0.37;1.16;10.50;0.22;0.01;-0.11;;189.00;277.00;1;;;32.90;9;298.9
1751659281900;7.18;-17.34;-30.02;0.37;1.16;10.50;0.13;0.21;0.08;;189.00;277.00;1;;;35.40;9;292.5
1751659281999;7.18;-17.34;-30.02;0.37;1.49;9.28;0.13;0.21;0.08;;189.00;277.00;1;;;35.40;9;292.5
1751659282099;5.96;-19.44;-32.34;0.37;1.49;9.28;-0.23;0.17;0.24;;189.00;277.00;1;;;38.21;9;287.0
1751659282199;5.96;-19.44;-32.34;-0.93;1.34;9.71;-0.23;0.17;0.24;;189.00;277.00;1;;;38.21;9;287.0
1751659282298;4.63;-21.06;-35.10;-0.93;1.34;9.71;-0.35;-0.45;-0.10;;189.00;277.00;1;;;41.19;9;282.4
1751659282400;4.63;-21.06;-35.10;-0.93;1.34;9.71;-0.35;-0.45;-0.10;;189.00;277.00;1;;;41.19;9;282.4
1751659282501;2.89;-22.44;-38.06;0.04;0.04;10.42;-0.33;0.29;0.23;;189.00;277.00;1;;;44.28;9;277.3
1751659282601;2.89;-22.44;-38.06;0.04;0.04;10.42;-0.33;0.29;0.23;;189.00;277.00;1;;;44.28;9;277.3
1751659282699;1.39;-23.53;-40.89;-0.94;-0.40;10.70;0.10;0.04;0.82;;189.00;277.00;1;;;47.20;9;273.4
1751659282800;1.39;-23.53;-40.89;-0.94;-0.40;10.70;0.10;0.04;0.82;;189.00;277.00;1;;;47.20;9;273.4
1751659282900;-0.47;-24.04;-43.03;0.03;-0.54;10.05;-0.18;-0.21;0.16;;189.00;277.00;1;;;49.29;9;268.9
1751659283000;-0.47;-24.04;-43.03;0.03;-0.54;10.05;-0.18;-0.21;0.16;;189.00;277.00;1;;;49.29;9;268.9
1751659283098;-1.56;-24.19;-44.72;-0.49;0.01;9.54;0.03;0.33;-0.35;;189.00;277.00;1;;;50.86;9;266.3
1751659283199;-1.56;-24.19;-44.72;-0.49;0.01;9.54;0.03;0.33;-0.35;;189.00;277.00;1;;;50.86;9;266.3
1751659283299;-1.71;-23.91;-46.26;-0.43;-0.28;10.29;-0.09;-0.06;-0.12;;189.00;277.00;1;;;52.10;9;265.9
